1,2,0.8,1242,2766
1,3,0.7857142857142857,2106,259
1,4,0.8666666666666667,3160,2480
1,5,0.8125,2462,465
1,6,0.6956521739130435,2990,836
1,7,0.7,2990,394
1,8,0.88,2990,1333
1,9,0.6666666666666667,2684,1807
1,10,0.8235294117647058,2347,903
1,11,0.8518518518518519,2990,1008
1,12,0.8709677419354839,2990,1056
1,13,0.84,2990,157
1,14,0.8181818181818181,2990,2702
1,15,0.8076923076923077,2556,642
1,16,0.782608695652174,2990,1756
1,17,0.8620689655172413,2990,2657
1,18,0.8461538461538461,1134,1086
1,19,0.8260869565217391,2932,865
1,20,0.8214285714285714,2990,37
2,3,0.8181818181818181,2784,259
2,4,0.8571428571428572,2977,2480
2,5,0.8695652173913043,1473,465
2,6,0.7857142857142857,2766,2109
2,7,0.8,2766,2085
2,8,0.8636363636363636,2766,2725
2,9,0.7894736842105263,2766,1340
2,10,0.8,200,903
2,11,0.782608695652174,2766,1890
2,12,0.8333333333333334,2766,1606
2,13,0.85,2766,1887
2,14,0.8571428571428572,418,3114
2,15,0.85,847,642
2,16,0.75,1641,165
2,17,0.8571428571428572,2766,3067
2,18,0.8095238095238095,2766,2517
2,19,0.8125,895,865
2,20,0.8461538461538461,2766,1149
3,4,0.7777777777777778,259,1496
3,5,0.7777777777777778,2239,465
3,6,0.7222222222222222,259,1795
3,7,0.7647058823529411,259,745
3,8,0.8235294117647058,259,3149
3,9,0.6666666666666667,259,20
3,10,0.7777777777777778,1470,903
3,11,0.6666666666666667,259,28
3,12,0.6923076923076923,259,1606
3,13,0.7777777777777778,259,2712
3,14,0.8,2309,3114
3,15,0.7142857142857143,259,2375
3,16,0.8,2024,165
3,17,0.75,259,3067
3,18,0.8,259,1016
3,19,0.8235294117647058,259,2456
3,20,0.7647058823529411,259,2288
4,5,0.8095238095238095,513,465
4,6,0.8461538461538461,2480,1253
4,7,0.7857142857142857,2480,2432
4,8,0.875,2128,34
4,9,0.7857142857142857,2480,1513
4,10,0.7727272727272727,1424,903
4,11,0.8076923076923077,253,1008
4,12,0.8461538461538461,2480,2683
4,13,0.85,2480,1687
4,14,0.8125,902,3114
4,15,0.8125,2480,779
