1,3,1.0,46,7326
1,4,1.0,46,9809
1,5,1.0,46,5149
1,6,1.0,46,6571
1,7,1.0,46,6014
1,8,1.0,46,10778
1,9,1.0,46,9800
1,10,1.0,46,5824
1,11,1.0,46,1302
1,12,1.0,46,11541
1,13,1.0,46,1113
1,14,1.0,46,6715
1,15,0.75,5939,870
1,16,0.6666666666666667,10741,680
1,17,1.0,46,5993
1,18,0.6666666666666667,8147,8419
1,19,1.0,46,1140
1,20,1.0,46,9668
1,21,1.0,46,8137
1,22,1.0,46,8642
1,23,1.0,46,3548
1,24,1.0,46,10850
1,25,1.0,46,9758
1,26,1.0,46,3800
1,27,1.0,46,412
1,28,1.0,46,6058
1,29,1.0,46,2294
1,30,1.0,46,8664
1,31,1.0,46,6132
1,32,1.0,46,6723
1,33,0.8181818181818181,10663,8342
1,34,1.0,46,6175
1,35,1.0,46,2116
1,36,1.0,46,10076
1,37,1.0,46,11433
1,38,1.0,46,4518
1,39,1.0,46,1884
1,40,1.0,46,4677
1,41,0.8,10043,6650
1,42,1.0,46,5924
1,43,1.0,46,312
1,44,1.0,46,8878
1,45,0.8333333333333334,9467,9000
1,46,1.0,46,8009
1,47,1.0,46,5145
1,48,1.0,46,4851
1,49,1.0,46,8437
1,50,1.0,46,510
1,51,1.0,46,7018
1,52,1.0,46,10050
1,53,0.33333333333333337,6931,2804
1,54,1.0,46,4048
1,55,1.0,46,6291
1,56,1.0,46,1247
1,57,1.0,46,794
1,58,1.0,46,80
1,59,1.0,46,6502
1,60,1.0,46,167
1,61,1.0,46,10243
1,62,1.0,46,7901
1,63,1.0,46,74
1,64,1.0,46,7663
1,65,1.0,46,5093
1,66,1.0,46,11471
1,67,0.8571428571428572,8804,681
1,68,1.0,46,7615
1,69,1.0,46,8230
1,70,1.0,46,5571
1,71,1.0,46,5846
1,72,1.0,46,6475
1,73,1.0,46,5475
1,74,1.0,46,5317
1,75,1.0,46,1970
1,77,1.0,46,7567
1,78,1.0,46,1697
1,79,1.0,46,10746
1,80,1.0,46,5506
1,81,1.0,46,10637
1,82,1.0,46,6394
1,83,1.0,46,6503
1,84,1.0,46,7942
1,85,0.8,4482,9321
1,87,0.8,8531,2471
1,89,1.0,46,2067
1,90,1.0,46,6542
1,91,0.6666666666666667,11351,10139
1,92,1.0,46,352
1,93,1.0,46,1618
1,94,1.0,46,4437
